airtable_record_id,createdTime,Commitment,Contact (Title),Crunchbase URL,Exits (#),Investment Stage,Investments (#),Investor Type,Location,Organization/Person Name,Priority,Probability,Probably-Weighted Commitment,Source,State,Status,Target
rec6YV7y9ab2SwoBv,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/endeavor-catalyst,3,"[""Early Stage Venture"", ""Late Stage Venture""]",69,,"San Francisco, California, United States",Endeavor Catalyst,,0,0,,California,,
rec6czDNWQaZtdsQZ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/3i-group,108,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",320,"[""Private Equity Firm""]","London, England, United Kingdom",3i Group,,0,0,,England,,
rec6fO2UfTiCkeXwE,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/great-oaks-venture-capital,55,"[""Early Stage Venture"", ""Seed""]",330,"[""Micro VC""]","New York, New York, United States",Great Oaks Venture Capital,,0,0,,New York,,
rec6ftPkwcHPTgMsY,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/gabriel-venture-partners,20,"[""Early Stage Venture"", ""Late Stage Venture""]",59,"[""Venture Capital""]","San Mateo, California, United States",Gabriel Venture Partners,,0,0,,California,,
rec6j4fcJRaFDCatM,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/maverick-capital,16,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",82,"[""Hedge Fund""]","Dallas, Texas, United States",Maverick Capital,,0,0,,Texas,,
rec6jKWRhFUuDmRkb,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/silverton-partners,25,"[""Early Stage Venture"", ""Seed""]",106,"[""Venture Capital""]","Austin, Texas, United States",Silverton Partners,,0,0,,Texas,,
rec6nHv1BDGQdblcv,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/smedvig-capital,7,"[""Early Stage Venture"", ""Late Stage Venture"", ""Venture""]",50,"[""Family Investment Office""]","London, England, United Kingdom",Smedvig Capital,,0,0,,England,,
rec6oYXhgFePOpLO1,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/biogenerator,1,"[""Debt"", ""Early Stage Venture"", ""Grant"", ""Seed""]",48,"[""Incubator""]","St Louis, Missouri, United States",BioGenerator,,0,0,,Missouri,,
rec6qdI4BYGPA0xiE,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/pitango-venture-capital,43,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",235,"[""Venture Capital""]","Herzliya, Tel Aviv, Israel",Pitango Venture Capital,,0,0,,Tel Aviv,,
rec6vp8Fk7vyyERTu,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/microsoft-ventures,26,"[""Non Equity Assistance"", ""Seed""]",234,"[""Accelerator""]","Redmond, Washington, United States",Microsoft Accelerator,,0,0,,Washington,,
rec6wps3qMuHBgCvs,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/investor-growth-capital,43,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",140,"[""Venture Capital""]","Stockholm, Stockholms Lan, Sweden",Investor Growth Capital Limited,,0,0,,Stockholms Lan,,
rec731EZCFwY6OoG9,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/webb-investment-network,26,"[""Early Stage Venture"", ""Seed""]",107,"[""Family Investment Office""]","San Francisco, California, United States",Webb Investment Network,,0,0,,California,,
rec77vw4w82NUzxYk,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/bloomberg-beta,11,"[""Early Stage Venture"", ""Seed""]",121,"[""Corporate Venture Capital"", ""Venture Capital""]","San Francisco, California, United States",Bloomberg Beta,,0,0,,California,,
rec7NehsP2VHTlAxp,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/softbank,30,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",157,"[""Investment Bank""]","Tokyo, Tokyo, Japan",SoftBank,,0,0,,Tokyo,,
rec7RukIAAZFe3Mhk,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/streamlined-ventures,19,"[""Early Stage Venture"", ""Seed""]",111,"[""Venture Capital""]","Palo Alto, California, United States",Streamlined Ventures,,0,0,,California,,
rec7VVa8WLQsaRcVR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/mitsubishi-ufj-capital,21,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",67,"[""Venture Capital""]","Tokyo, Tokyo, Japan",Mitsubishi UFJ Capital,,0,0,,Tokyo,,
rec7b7g3aTu53eubi,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ovp-venture-partners,28,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",111,"[""Venture Capital""]","Seattle, Washington, United States",OVP Venture Partners,,0,0,,Washington,,
rec7hBHGzaWVh2SCZ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/itochu-technology-ventures,15,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",61,"[""Venture Capital""]","Tokyo, Tokyo, Japan",ITOCHU Technology Ventures,,0,0,,Tokyo,,
rec7hLIEsESREDS4d,2018-02-23T19:21:24.000Z,0,"[""receDfA7GuipSFEUJ"", ""recRexxWtkR6trGTw""]",[REDACTED],[REDACTED],"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",[REDACTED],"[""Micro VC""]","Palo Alto, California, United States",[REDACTED] Seed Stage VC #5,High,1,0,Company,California,2) Requested Intro/Meeting,True
rec7ntvU7wgKgaVaA,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/zelkova-ventures,19,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",64,"[""Venture Capital""]","New York, New York, United States",Zelkova Ventures,,0,0,,New York,,
rec7p0Ex8wSThD24a,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/m25-group,1,"[""Early Stage Venture"", ""Seed""]",48,"[""Micro VC""]","Chicago, Illinois, United States",M25 Group,,0,0,,Illinois,,
rec7tu9MzLTg4YY05,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/dharmesh-shah,17,"[""Seed""]",48,"[""Individual/Angel""]","Boston, Massachusetts, United States",Dharmesh Shah,,0,0,,Massachusetts,,
rec808A6cgoSHYQQy,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/microsoft-ventures-accelerator-beijing-2,1,"[""Early Stage Venture"", ""Seed""]",152,"[""Accelerator""]","Beijing, Beijing, China",Microsoft Accelerator Beijing,,0,0,,Beijing,,
rec855CFAMYK0tKaR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/data-collective,39,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",265,"[""Venture Capital""]","San Francisco, California, United States",Data Collective,,0,0,,California,,
rec8Cu5ky9NyPidux,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/betaspring,4,"[""Seed""]",74,"[""Accelerator"", ""Venture Capital""]","Providence, Rhode Island, United States",Betaspring,,0,0,,Rhode Island,,
rec8FR5zUGVdqXFmK,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/hedgewood,5,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Secondary Market"", ""Seed""]",69,"[""Family Investment Office""]","Toronto, Ontario, Canada",Hedgewood,,0,0,,Ontario,,
rec8JMFdIdajEiFzb,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/the-brandery,5,"[""Debt"", ""Early Stage Venture"", ""Seed""]",72,"[""Accelerator""]","Cincinnati, Ohio, United States",The Brandery,,0,0,,Ohio,,
rec8JcG440Z3Oc3Z2,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/caixa-capital,11,"[""Early Stage Venture"", ""Seed""]",108,"[""Venture Capital""]","Barcelona, Catalonia, Spain",Caixa Capital Risc,,0,0,,Catalonia,,
rec8QploCKR1rC8rH,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/advent-international,28,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",79,"[""Private Equity Firm""]","Boston, Massachusetts, United States",Advent International,,0,0,,Massachusetts,,
rec8UdOVhau3BXSo9,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/eden-ventures,8,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",58,"[""Venture Capital""]","London, England, United Kingdom",Eden Ventures,,0,0,,England,,
rec8c7kqxtZc5HTJE,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/oxford-finance-corporation,41,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo""]",79,"[""Private Equity Firm""]","Alexandria, Virginia, United States",Oxford Finance Corporation,,0,0,,Virginia,,
rec8jxQVCaJm2ntHz,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/accelerator-ventures,10,"[""Early Stage Venture"", ""Seed""]",46,"[""Venture Capital""]","San Francisco, California, United States",Accelerator Ventures,,0,0,,California,,
rec8no1ZG0qIjRMkg,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/herculescapital,49,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Seed""]",91,"[""Venture Debt""]","Palo Alto, California, United States","Hercules Capital, Inc.",,0,0,,California,,
rec8oRhnhGN2wnV9y,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/garry-tan,16,"[""Seed""]",57,"[""Individual/Angel"", ""Investment Partner""]","San Francisco, California, United States",Garry Tan,,0,0,,California,,
rec8r0DjdosHpSqZu,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/tribeca-venture-partners,6,"[""Early Stage Venture"", ""Seed""]",81,"[""Venture Capital""]","New York, New York, United States",Tribeca Venture Partners,,0,0,,New York,,
rec8rBa2pPMJyb0ps,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/kima-ventures,39,"[""Early Stage Venture"", ""Seed""]",447,"[""Micro VC""]","Paris, Ile-de-France, France",Kima Ventures,,0,0,,Ile-de-France,,
rec8w4sH7TFwa1emR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/bain-capital-ventures,55,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",285,"[""Corporate Venture Capital""]","Boston, Massachusetts, United States",Bain Capital Ventures,,0,0,,Massachusetts,,
rec91J7jf2xXtysQu,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/felicis-ventures,90,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",353,"[""Venture Capital""]","Menlo Park, California, United States",Felicis Ventures,,0,0,,California,,
rec92LGaLkHUElqbP,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/gobi-partners,4,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",89,"[""Venture Capital""]","Shanghai, Shanghai, China",Gobi Partners,,0,0,,Shanghai,,
rec97kBd2vPtO9mTo,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/square-1-bank,26,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo""]",99,"[""Venture Debt""]","Durham, North Carolina, United States",Square 1 Bank,,0,0,,North Carolina,,
rec98hTtbfuZpNG5X,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/oxford-bioscience-partners,33,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",101,"[""Venture Capital""]","Boston, Massachusetts, United States",Oxford Bioscience Partners,,0,0,,Massachusetts,,
rec98zo1UjxYfn8Fa,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/adams-capital-management,15,"[""Early Stage Venture"", ""Late Stage Venture""]",75,"[""Venture Capital""]","Sewickley, Pennsylvania, United States",Adams Capital Management,,0,0,,Pennsylvania,,
rec9AdWEe4r3xKRHi,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/3wventures-com,2,"[""Early Stage Venture"", ""Seed""]",50,"[""Micro VC""]","Herisau, Ausser-Rhoden, Switzerland",3wVentures | Early Stage Venture Capital,,0,0,,Ausser-Rhoden,,
rec9DtZfwH377DOaB,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/river-cities-capital,33,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",80,"[""Venture Capital""]","Cincinnati, Ohio, United States",River Cities Capital Funds,,0,0,,Ohio,,
rec9EXi4xJMcG7UoA,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/gsv-capital,10,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",50,"[""Venture Capital""]","Woodside, New York, United States",GSV Capital,,0,0,,New York,,
rec9HqlSDn3Mij33V,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/cherubic-ventures,4,"[""Early Stage Venture"", ""Seed""]",106,"[""Venture Capital""]","Taipei, T'ai-pei, Taiwan",Cherubic Ventures,,0,0,,T'ai-pei,,
rec9ImGdk60HK3Fpv,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/semil-shah,10,"[""Seed""]",75,"[""Individual/Angel"", ""Investment Partner""]","Menlo Park, California, United States",Semil Shah,,0,0,,California,,
rec9LEUSYnv0JCo2N,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/north-west-fund,2,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",78,"[""Micro VC""]","Warrington, Warrington, United Kingdom",The North West Fund,,0,0,,Warrington,,
rec9dDUJ6CDckvxxd,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/samurai-incubate,2,"[""Seed""]",51,"[""Incubator"", ""Venture Capital""]","Tokyo, Tokyo, Japan",Samurai Incubate,,0,0,,Tokyo,,
rec9eLm7EovjLO90E,2018-02-13T21:45:24.000Z,0,"[""reciB7BxDUQ7sSv5J"", ""recmdUc9XUo7JjLeZ"", ""recR4pIVOWUM99apF"", ""recxNVJcUsBDullBX""]",[REDACTED],[REDACTED],"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",[REDACTED],"[""Micro VC""]","Palo Alto, California, United States",[REDACTED] Seed Stage VC #1,High,1,0,Company,California,2) Requested Intro/Meeting,True
rec9fqUTm3Gs0KbuV,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/nashville-capital-network-investment-arm,7,"[""Early Stage Venture"", ""Late Stage Venture""]",46,"[""Angel Group""]","Nashville, Tennessee, United States",Nashville Capital Network,,0,0,,Tennessee,,
rec9nLPqTHNlwVzJw,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/y-combinator,178,"[""Debt"", ""Early Stage Venture"", ""Seed""]",1525,"[""Accelerator""]","Mountain View, California, United States",Y Combinator,,0,0,,California,,
rec9u0297FNoVAwJj,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/granite-ventures,44,"[""Early Stage Venture"", ""Seed""]",164,"[""Venture Capital""]","San Francisco, California, United States",Granite Ventures,,0,0,,California,,
rec9vzqQbKUwiTb5H,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/omers-ventures,5,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",59,"[""Venture Capital""]","Toronto, Ontario, Canada",OMERS Ventures,,0,0,,Ontario,,
rec9wlxYV0DJS4STy,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/capital-innovators,1,"[""Seed""]",90,"[""Accelerator""]","St Louis, Missouri, United States",Capital Innovators,,0,0,,Missouri,,
rec9y0Zxev9VWbAzS,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/foundation-capital,103,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",457,"[""Venture Capital""]","Menlo Park, California, United States",Foundation Capital,,0,0,,California,,
rec9yjlph76Jhzj9s,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/lowercase-capital,31,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",148,"[""Venture Capital""]","Los Angeles, California, United States",Lowercase Capital,,0,0,,California,,
recA4AMHHcGe2tHF6,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/clearstone-venture-partners,21,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",103,"[""Venture Capital""]","Santa Monica, California, United States",Clearstone Venture Partners,,0,0,,California,,
recA6RGJLelJuyS8K,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/qiming-venture-partners,16,"[""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity""]",288,"[""Venture Capital""]","Shanghai, Shanghai, China",Qiming Venture Partners,,0,0,,Shanghai,,
recA7vlgVJkN8PWiD,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/tallwood-venture-capital,13,"[""Early Stage Venture"", ""Late Stage Venture""]",53,"[""Venture Capital""]","Menlo Park, California, United States",Tallwood Venture Capital,,0,0,,California,,
recAB985EHG61m37h,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/delphi-ventures,33,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",141,"[""Venture Capital""]","San Mateo, California, United States",Delphi Ventures,,0,0,,California,,
recAIgvJgOokTfaSH,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/orbimed-advisors,91,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity""]",266,"[""Private Equity Firm""]","New York, New York, United States",OrbiMed,,0,0,,New York,,
recARFgJKKVQ659TL,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/starvest-partners,18,"[""Early Stage Venture"", ""Late Stage Venture""]",74,"[""Venture Capital""]","New York, New York, United States",StarVest Partners,,0,0,,New York,,
recAUbripTQoA3tIV,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/globespan-capital-partners,48,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",173,"[""Venture Capital""]","Palo Alto, California, United States",Globespan Capital Partners,,0,0,,California,,
recAYlBghtQBpALRp,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/pejman-mar-ventures,3,"[""Early Stage Venture"", ""Seed""]",66,"[""Venture Capital""]","Palo Alto, California, United States",Pear Ventures,,0,0,,California,,
recAb8K3b4s4v8gtj,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/idg-capital-partners,46,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",456,"[""Corporate Venture Capital""]","Beijing, Beijing, China",IDG Capital Partners,,0,0,,Beijing,,
recAbQdy3yo0Boi1R,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/technology-crossover-ventures,125,"[""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity"", ""Secondary Market""]",266,"[""Private Equity Firm""]","Palo Alto, California, United States",TCV,,0,0,,California,,
recAc1KTRbj6Qsrr6,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/enterprise-partners,29,"[""Early Stage Venture"", ""Late Stage Venture""]",117,"[""Micro VC"", ""Venture Capital""]","La Jolla, California, United States",Enterprise Partners,,0,0,,California,,
recAgY2qtfwSDjze3,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/investcorp-2,20,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",46,"[""Hedge Fund""]","Manama, Al Manamah, Bahrain",Investcorp,,0,0,,Al Manamah,,
recAhZPeqwdJck7Mz,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/german-startups-group,7,"[""Early Stage Venture"", ""Late Stage Venture"", ""Secondary Market"", ""Seed""]",46,"[""Venture Capital""]","Berlin, Berlin, Germany",German Startups Group,,0,0,,Berlin,,
